StartNode;EndNode;Distance;Time;Nodes visited
1683477;142400;404323,5;50;40288
1577194;1080472;429118,4;217;167711
1337409;856886;386244,9;30;27516
1365101;1368404;79857,79;15;13626
118730;1254488;253692,3;67;53464
67351;697113;381232,9;14;12979
1562936;985462;413964,8;215;124338
743045;1511158;300175,5;13;12228
1724704;954838;636521,1;54;44489
726496;768841;648366,3;43;30559
1391082;1664358;226603,1;23;11517
253996;1692025;511926,7;46;24339
717230;1463738;202682,8;11;9333
788977;260778;318839,7;36;30758
888789;59852;55406,55;4;3935
500092;857045;169228,3;47;38070
1528697;1151089;202601,9;40;7908
412882;1411583;460050,1;307;78065
72354;1163334;364322,8;39;33818
1010524;291172;558230;475;288340
1202787;850042;359535;56;25582
1512168;1452281;468962,9;24;20715
982559;402017;197964,2;19;16322
1688513;868069;537706,4;183;142866
402933;673627;580785,2;86;70233
1336093;579514;333784,4;31;18652
1245916;19119;173452,2;45;35121
1633002;1629768;525515,3;45;36328
363241;1618270;597714,8;102;74235
67909;1104323;293105;44;27451
479614;58878;53320,98;0;456
754396;954904;260499,2;30;25102
913014;411847;655776,1;90;62619
572579;1076060;123122,7;1;1125
1438803;561370;50690;0;791
1688913;435324;624079;162;115549
887608;1108600;320759;53;41711
461570;1148553;76558,01;4;3721
179856;1009548;526621,1;140;83047
481178;386959;519346;153;77241
316864;20720;661454,7;209;151792
1401518;1571064;699400,7;206;136841
1265551;949183;256376,3;24;21312
1649771;393763;305150;50;26161
1523180;187185;492518,1;126;93972
800092;1136852;296545,1;13;10734
223263;521509;645015,6;31;27011
1547465;1143909;394918,9;16;14722
95646;557264;347746;13;12069
539266;570712;611540,8;75;61525
1574036;612452;194993,1;10;9517
1173864;1586161;599841,1;52;37665
729313;900769;500537,1;7;6528
1436504;137315;74685,72;20;16855
1302147;484448;240835,8;49;40544
1449911;1098291;101117,4;9;8438
1137091;1425548;82164,22;2;2793
787458;458894;201223,5;27;23481
401958;927931;363751,3;205;152681
1433952;1708430;936503,2;360;197523
506674;178816;695336,8;149;118405
1297478;1251618;91472,44;0;876
1505876;552060;449929,7;6;5779
212060;366099;229620,8;67;52613
1305734;1062260;720507,4;211;118130
1052906;1367191;918937,1;341;242841
470282;1655065;315869,8;28;25337
557521;1449010;653046,6;2;2658
591455;1559955;454147,1;49;41154
841750;364782;680372,8;291;56136
1257277;1512455;111916,4;40;8466
836214;1038731;192983,2;20;14899
481872;1446399;268991,8;13;11572
1744359;542313;133646,6;12;10504
1478649;1088571;554518,3;114;86101
741950;912314;367196,8;128;91610
867910;575435;268391,3;66;18757
64037;1395220;229369,4;4;4191
1059572;1666844;158000,2;4;3821
80285;177252;277432,8;28;23551
688708;1070405;416303,7;18;15414
576180;239887;526351,6;178;132022
1176141;82720;130277,6;6;6212
628009;1226625;730679,2;190;108653
868027;1083047;581682,4;65;51507
1612037;586601;682853,9;33;27704
86180;1069169;398460,1;66;55321
451152;738817;489746,8;144;109159
1087200;258747;353849,9;19;14987
769745;59476;573889,6;222;167232
552299;1414346;148062,8;4;4338
632049;217162;332676,4;17;15576
320309;140592;507650,5;247;158600
499280;1639446;814163,9;127;105511
1591027;906900;315777,5;13;12019
389437;669209;64854,27;3;3908
1479670;664498;519890,2;116;97617
1420673;186872;738650,1;91;59748
936274;596327;480396,2;53;38789
1607189;399152;355798,6;34;28337
818390;517733;418460,9;7;6732
1418885;395602;422954,3;47;38847
1221132;155348;495920,7;72;58485
826133;1543339;621082,3;49;40338
124282;1069819;282364;15;13227
308019;800825;172790,6;86;28113
897098;20808;611217,1;21;16706
1369551;1018960;578893,8;116;85043
438356;359018;326662,5;19;15968
1664176;1035548;580942,4;121;99160
1328038;733162;756995,4;48;40965
1380197;1705725;806966,5;6;6579
693609;942828;152405,6;1;1839
851530;1166281;478604,7;24;14955
1393095;264280;695804,8;36;28130
1547141;490872;307386;55;42866
396156;370593;683820,9;112;85492
985685;34566;184889,4;15;13274
1740060;236446;801137,9;195;155358
740628;164961;151727,3;8;4935
1059057;700539;620524,6;62;49196
1515164;521208;522336,5;101;71440
598880;1333211;680952,1;26;21570
1516709;1458861;110076;17;14507
1039545;401712;204305;12;9965
1493115;577256;268479,6;31;26270
676750;571641;382619,6;112;88952
815712;85228;548220,1;84;31184
882135;1457758;285953,5;20;16021
1446591;278304;436141,8;4;3999
1048417;1404451;58454,47;26;19508
150243;1604600;170094,7;13;10731
1267276;1561745;500568,8;85;69828
404668;526505;346830,4;68;55826
779722;1334985;450025,2;100;76985
1023499;201909;354905;26;20040
1362988;1499215;322941,3;80;29705
1721089;627498;375181,8;148;111500
962596;858989;540609,8;54;44403
1106845;1104997;288119,9;139;110786
1170717;1137267;569043,1;27;21853
515764;969885;884020,3;336;132675
1558721;1569114;604253,3;65;30241
1299479;900456;177285,4;27;21531
897029;282302;205073,3;22;18517
534453;462324;220525;4;3895
861142;1399204;782158,2;114;95215
550295;1655162;609185,8;134;104589
998530;781733;351186,3;263;191130
928542;990204;559063,3;18;16546
679139;1449158;182868,5;75;61834
1122812;1291205;241418,8;5;5070
958867;922134;217947;128;57758
595150;188214;699218,1;159;122217
867230;23145;303976,8;24;20354
350912;341594;358962,3;21;19029
852185;1655748;471002,8;45;37546
1277716;903459;355911,1;81;64420
1088836;297390;202158,2;78;28351
3024;580153;425873,4;40;32643
971624;1623864;423180,9;68;54941
437955;741196;705720,6;120;84643
1412054;900663;383481,6;122;71452
638072;321884;874638,1;194;109728
77202;1052033;208101,5;97;68458
1605057;325111;630952,6;214;166511
176454;180513;629241,5;25;22441
458127;422175;571570,6;415;265907
1613169;969157;555257,3;55;42486
11018;636586;662206,9;112;77363
973963;1111265;765570,8;188;105918
33226;873883;498253,3;58;46422
1675988;192858;784472,9;105;86499
1354738;949993;230514,5;10;8980
121488;1391435;170158,3;10;9388
566325;701140;524609,4;63;54254
778709;348388;322278,5;17;15921
18579;799874;462796,8;43;29075
1011203;381615;505540,9;48;39282
1623750;58203;92471,01;8;7377
284062;273266;199642,6;18;15671
111011;1559795;344254,3;58;47961
162687;25801;430587,7;23;20730
165140;671671;229338,8;28;23508
1197620;855540;740456,1;230;173670
1034888;119679;357316,1;20;17095
286372;1111036;899270,1;154;117596
1350789;1604958;270771,4;18;15991
1590637;1308671;913322,9;124;89218
809807;1219195;193207,4;15;12886
1290524;1432677;381164,6;21;17655
200395;430366;446924,6;45;37100
485707;903917;248067,2;138;31493
1291001;1572665;732419,4;286;122311
161934;1402851;424465,2;152;112161
1155571;1231554;213902,5;3;3496
1090005;1697413;412061,3;31;26740
352524;700697;204608,3;5;4575
1000254;218029;339922,1;11;6271
711196;1650187;276729,7;13;11077
1496971;1010546;234027,5;3;2730
356546;446646;795673,5;146;96614
414767;1412271;412343,1;42;34507
742198;158220;391475,3;86;68637
953836;1447131;572204,9;24;21307
1316407;404555;97282,79;23;12053
512278;595983;598628,3;100;77415
72870;1425244;640386,1;173;138606
1074088;1003369;565459,5;39;34074
479398;337074;554710,3;46;39485
509736;1539367;304968,9;33;17681
1444568;1547933;273964,8;22;11685
774272;333557;153739,4;7;5057
758512;650092;518935,9;39;32167
604704;1372608;402263;96;72550
597474;904219;521174,3;174;129844
1191476;607457;481379,8;0;764
1680304;934447;304428,8;32;17944
73819;39061;618603,8;62;48670
489149;1623328;362825,5;61;33062
830466;3714;398880,9;59;42404
449015;1453039;486541,3;99;77013
1659745;685450;488555,7;251;128450
1185135;1501139;612013,6;145;93612
627826;1319608;737103,2;96;78514
888540;1452425;193441,2;20;17115
1170788;1435243;491236,9;84;71714
173330;1702203;412142,9;173;103718
1310577;553212;564230,6;18;16556
1416973;81209;405451,4;23;20746
653759;92105;513431,7;60;51891
1298115;1325827;54312,72;1;1359
376514;1594756;591617,8;4;4350
122220;1630326;439819;31;27252
1293487;693169;554926,6;143;63256
1594628;1181206;508682,3;63;51523
461771;272953;378969,7;17;15545
1006393;781570;591820,8;108;84472
383841;504030;710339,2;184;146729
618777;320904;475857;96;28473
613385;1722308;375121;77;59841
309772;1103079;453051,3;16;9488
64508;300748;577767,6;81;60947
1376607;620646;258988,2;60;48759
1130561;739193;612968,1;128;100872
1734238;1650973;414453,5;49;37727
64693;19061;455718,1;70;34897
1139918;1105281;758014,2;215;174655
1207691;1339997;59468,44;6;5831
20070;292077;269350,3;51;43262
1485625;1339440;436567,8;79;65796
777378;804151;465120,5;20;18358
920603;878363;153645,8;110;70686
732421;547331;76142,58;1;1513
22586;1074829;277858,5;54;43087
526041;1532904;134894,8;9;8179
1113159;53424;332848,5;21;17447
629814;544174;143097,9;6;5350
1718361;1583568;572485,1;7;6725
1535490;75766;470883;22;19222
218148;1246173;636508,3;97;67386
499765;554293;704911,4;44;36221
703530;1688253;76271,26;1;1472
1116513;442710;508442,4;91;59054
877633;1645710;503124;81;61260
1318477;788442;189649,4;16;13077
483959;326700;375449,9;116;89037
579877;1018544;701291,5;192;150909
944929;1250219;630932,4;74;62514
182475;930743;577831,1;17;13247
1312926;829276;61876,57;6;2626
598059;55731;248632,5;20;16040
213151;201333;490415,1;107;84017
537813;11269;618927,8;55;45900
1133846;595744;292141,1;79;63225
1131518;1368721;184976,3;22;18383
1549106;1688903;1130667;116;92491
73928;239451;438524,2;39;30051
839674;223085;117733,8;19;5210
100621;976948;247169,5;43;32017
1506449;289711;125955,2;1;1153
1414296;121474;519214,6;157;110492
1500950;1482198;692014,4;113;87108
1048945;786459;680632,7;73;58328
1218145;1355869;118901,6;4;4273
1343844;468142;263772,4;17;15212
1401092;604746;485996,4;113;52924
507438;1133470;106233;47;8953
648113;444033;608195,9;146;32537
341141;502196;81495,47;0;142
1150440;1105243;799238,1;112;79040
1053462;281889;567015,9;245;179008
514191;1694355;323933,6;41;33932
983934;539654;812367;142;67498
252771;340426;294417,9;35;28369
178869;721844;209457,4;127;84043
1149598;950125;611060,4;104;87871
1168893;1023214;545746,2;134;111010
1159579;476585;171701,9;13;5746
299380;475552;906544,3;111;84131
896987;1495952;448280,5;20;18006
537723;1522576;876823,7;136;110722
996498;663376;569226,1;19;17591
1712227;944359;102131,2;1;1340
1181465;685057;244686,4;27;24026
1335936;395641;662892,2;209;114413
1626542;1343023;304773,6;43;33170
1571107;401205;63799,98;8;5009
1351881;1551194;530332,7;126;92998
498263;509290;677222,4;85;58528
533687;877718;243802,7;66;54723
1176999;621999;212113,4;115;39668
1063142;450966;571683,6;66;33175
1180452;1228823;251689,4;31;21944
1718490;171528;434343,6;38;31595
144653;1610188;1023819;373;267373
1349808;1399086;182299;23;10578
567520;1275485;132088,7;14;11114
1029989;1595414;226832,5;13;10976
1726726;39575;584088,7;528;374223
1102788;1312313;383373,6;13;11869
749088;1527826;242003,9;47;23865
839901;1551173;275682,8;9;7869
1123617;767687;444189,8;48;37549
42366;27172;397654,5;27;23823
869302;492784;289532,8;59;49409
1721887;387696;394008,3;71;58701
962264;1404603;588700,3;63;52013
345576;374499;330040,8;27;24314
1344832;1261260;504658;161;77320
1508506;1697241;405677,3;35;28497
711165;1164408;115097,1;4;4349
250988;16353;462810,1;18;15449
1737814;172020;255854;2;2756
1578283;1449961;933515,6;86;68482
102417;1501066;252178,2;12;9666
1569066;458688;320832,3;5;4811
1151101;965973;522047,9;44;32324
128630;1393771;538403,6;28;22509
1526697;1256568;174994;31;22971
1071948;412764;428848,8;104;33023
1186456;1691318;348986,2;70;52334
1046825;1396467;141872,5;15;12690
1632899;962111;398324,9;32;26052
436821;907516;379199;16;14114
929909;655490;18668,05;2;2039
250581;465466;620842,1;76;64366
275667;1150145;271129,1;17;15207
601148;1329279;831644;168;136965
1276838;823548;401223,1;128;62079
1557958;951596;404451,9;38;33089
934002;337004;183729,6;103;82382
1669354;1112834;623300,9;43;38239
668317;1263199;532558,9;107;88636
981194;1740890;466911,9;182;140117
1275973;696403;421097,2;63;18150
592400;88264;282002,5;19;15033
189312;1095742;451105,2;59;47611
510784;764446;188802;242;153179
117582;599119;463278,9;12;10573
128052;775703;460853,8;118;89494
1479798;670767;721328,6;66;54474
520052;1191525;116136,9;25;10417
1250485;1103600;451871,4;120;86471
183020;955;213860,1;13;10641
364825;543949;398901,1;25;20709
116933;703149;522588,5;42;34205
1443209;120351;374583,8;271;174907
1223360;849452;371372,9;52;34623
21964;1678589;276720,5;67;45672
728150;369700;400804,8;38;6480
1725515;440530;584044,8;98;70330
1376142;233505;556256,1;25;21034
63090;162317;335897,5;6;6442
276153;924524;441366,6;17;15588
639361;1581300;335688,1;81;56697
1211696;677719;128639,4;2;1851
695495;782254;300661,8;18;15800
1216397;263235;671827,6;100;79717
1561550;477828;923771,1;218;120743
1606948;1309315;660128,7;59;45721
1080178;980238;278934,5;94;73459
1376065;732023;910140;207;153740
579470;1633850;878628,9;101;75595
389654;68960;169231,5;22;19631
1616980;1405931;425593,9;20;17285
742481;183592;675524,5;312;83961
1615568;1502950;136489,7;54;13233
794786;1039267;503371,7;52;43653
1039224;286546;266453,4;7;7040
1128435;1088167;320504,1;83;68315
827446;1003095;402055,4;57;48170
1106193;528123;207476,1;8;7758
1076851;1183813;265450,7;90;72296
7653;660954;907623,4;174;95633
648552;960125;181649,3;12;11080
1032500;1288734;526750,5;26;23090
71641;1163433;315607,5;27;23323
1034121;745277;343441,3;15;14079
809064;644118;214598,4;3;3796
1398634;173838;729106,5;113;89928
1517262;207193;601886,9;75;54939
1052142;978029;635710,4;42;33612
838818;1028104;299745,6;62;49672
806749;937143;471215,1;25;21514
1732066;177129;907780,9;163;123465
968610;1275003;207417,1;78;59812
1093991;518780;353433,8;65;34394
481868;77082;165820,3;7;5600
1618644;847941;245364,5;83;62436
1399770;1140256;660038,1;332;255063
1626196;1473298;233722,8;38;33602
1165006;656855;325681,1;19;9064
373430;1198345;244336,3;59;44860
111950;452134;512475,8;106;69970
468829;49509;248939,3;7;7095
230203;395105;515978,1;61;50857
632511;954596;416097,8;7;7726
1315504;620253;490884,4;18;15149
1695551;128164;179837,8;7;4168
1433903;48746;641874,8;52;41101
377063;815108;626478,9;172;77434
673486;471423;438633,7;27;21478
1736113;1502096;95020,67;44;30106
194743;1297459;297621,3;1;1442
681565;957038;675966,6;83;67907
871231;1705721;526622,7;38;27907
988946;258378;207704,3;21;18505
292241;43963;41505,51;1;1845
786785;395287;551710,8;93;57610
604598;1385071;374137,4;24;16006
916154;354615;991658,6;341;215484
468314;1682557;332127,8;36;30699
1691525;573505;726373,3;46;39351
642492;139394;425545,8;101;76502
947874;1606213;315168,6;60;35238
126130;1490480;598060,6;83;62806
1158636;1351024;813257,3;121;78245
763192;811087;429575,8;86;68318
799811;693583;355935,4;59;48509
665340;615932;390811,1;17;15749
1003602;559090;165059,4;23;19977
1515167;1256389;303558,6;11;9843
922876;269080;194395,4;68;47569
1150757;374132;477127,8;21;18228
662355;1271541;442270,4;15;13038
1578067;1300264;281611,2;57;46072
1268164;48831;273282,1;18;15026
877191;22447;395834,3;49;41082
346793;735528;546354,2;41;34321
524496;1162608;483817,4;30;27081
859603;55348;194190,8;9;8113
349584;819950;499636,5;88;73581
830908;1125350;308498,3;9;8685
547084;1382521;482004,1;230;138591
1239784;1225753;579916,3;65;51095
988751;93201;612293,4;35;29774
1474545;1733264;784929,9;47;38491
381469;357063;218272,1;12;10733
584046;956524;65960,07;3;3624
759680;1422444;218409;14;12401
1167346;268360;224081;53;43125
1221638;1420932;215638,5;26;21896
28146;570464;312683,3;29;22912
222315;1109805;729034,6;187;115300
473832;740745;164897;58;46199
464293;64283;796676,4;131;91103
169087;1247330;437193,9;45;38274
1500928;948254;288118,9;24;20744
209505;695217;225199,9;10;9270
425480;1542125;553408,4;67;51874
1466594;1512834;122664,6;1;1439
878946;1181200;444205;293;58456
282790;1484865;619567;152;94236
1570317;1279498;454357,7;28;24332
1411961;520127;348449,5;18;16001
1183000;1134868;480368,1;11;10396
1720446;846650;110412,8;4;3925
1739860;591243;354642,7;72;58978
578308;673251;386264,8;63;38534
791804;260443;498188,9;169;89965
903034;1181878;381420,9;68;54787
908689;499039;352497,9;26;19228
761459;924467;378475,8;49;41138
1668713;227214;201566,6;13;8409
232336;1177814;593872,1;249;140007
531043;962154;312615,3;25;21580
1700448;1399111;825583,8;91;75689
1134012;40437;168731;9;8595
1138142;287879;392001,9;72;53957
744746;687416;512065,5;257;167000
1442443;1698304;673066,3;42;33191
1302343;1074024;558151,6;146;107992
88435;1067035;460398,4;92;72930
1252069;909684;648189,9;108;85289
369945;1280852;375169,2;84;45679
1648011;165036;81320,85;1;1226
639090;284716;418670,5;16;13557
604145;379906;740479,8;63;52467
419741;1102921;473543,4;79;64551
1560750;1343102;112760,3;4;4278
1047161;234146;484155,8;151;119423
372568;1294170;599752,2;205;120241
603824;758291;646975,6;345;258472
890800;340749;31321,07;0;804
1201829;537871;269117,8;20;16199
1279707;503924;699888,1;70;49683
1260296;215618;345859,9;69;27722
1484034;954983;577814,8;214;159249
941294;1432034;345254,5;29;24695
836031;601678;933685,1;28;22998
719744;1067250;137137,9;12;10617
807868;611305;153179,1;51;41419
1730015;366007;317554,3;61;40157
323064;1415732;223608,7;19;16604
794965;754105;348089,6;118;46427
1365295;35221;456201,8;69;42834
471728;1146242;462029,4;36;29852
1384853;1208296;586425,4;28;22958
1325735;8173;264283,9;29;23438
470199;1074742;413520,4;105;77041
176234;911319;699036,4;84;68108
1452453;1576673;293202,5;89;51539
1145;1144087;804968,8;115;87055
649339;423471;586022,9;68;55601
545281;1393760;803478,1;156;120860
1183210;732305;435281,8;48;38417
266889;959072;547509,1;27;22287
623358;1724510;294580,1;120;70155
1170877;1505862;282460,6;0;740
389264;689029;33853,89;6;3472
1121864;1117506;1136923;101;70533
1156790;1140495;96900,11;3;3375
457791;876232;435884,2;69;56318
913071;1249513;55731,95;2;1629
1538321;873738;431319,9;83;65903
216040;389343;280035,4;24;20604
849507;1182023;504141,4;114;40947
406182;2627;133477,5;8;7161
1175239;1333028;438405,3;86;70060
231897;1171769;147608,9;15;12752
1012031;1008178;102679,2;4;4056
870553;1039456;297484,6;34;27929
1437347;644483;516458,9;74;51536
1679486;593777;206970,5;27;21237
311716;918457;555892,9;3;3296
679306;176563;469678,4;273;139432
1119419;1415371;189353,9;6;5803
1300687;1185928;785675,2;25;21186
826710;1737528;812304,8;219;148273
138115;769182;107919,1;13;11003
361425;390429;986279,4;210;109861
524127;559284;304749,3;36;30890
541719;940361;474269,6;75;56511
410270;1060450;931441,1;352;214745
1311303;425475;891879,7;162;127547
733017;410337;757694,9;289;218268
1044589;962093;385796,8;39;24140
1421596;113685;560690,1;111;82823
246953;117334;482168,6;34;29121
1447746;1557906;916916,4;232;168441
941344;319293;90507,94;7;6605
937797;619863;112052,1;17;11967
194431;39477;374057,6;63;19866
1014522;1178734;756651;166;118924
1625934;964853;793360,8;128;99159
920516;1182309;348429,8;42;35265
1194912;1207313;602269,1;85;67539
810343;621602;608726,7;288;132602
484050;311269;275092,8;57;43242
497736;496986;681186,4;233;152071
234213;619035;858251,9;359;152135
1027073;1630840;541949,4;224;83165
185440;268969;339419,1;4;3887
876572;157325;529153,9;90;63806
1738374;1187002;222189;5;4357
938974;709376;815369,4;180;127042
289781;324807;498609,7;33;15795
1572437;42131;118474,6;6;5199
1197231;1648862;196939,1;15;11770
364852;502241;673922,3;106;78568
1670437;976134;496144,3;84;64421
1179115;346449;137531,3;49;35667
1249557;1295306;784754;51;41817
960023;1581874;615178,9;246;135436
151750;799994;242835,7;72;55865
1374233;1680283;521380,5;113;65730
1364196;950760;213250;24;20877
1323693;322308;539554;46;35320
1036819;1051555;402956,8;39;20929
434423;1670060;362454,2;28;20167
907503;857197;178542,3;40;32386
1184959;438932;323204,8;65;53032
25879;211139;588381,9;21;18244
892527;870104;460874,6;80;65067
1379475;768211;341197,8;22;18743
1168970;579786;681517,8;245;148880
1691015;1740094;767084,8;149;109419
571147;1002677;600858,3;36;29094
1184519;680623;569478,2;29;24276
381282;634733;285917,6;5;5020
1053544;1039297;741577;265;146286
5575;938379;898772,9;134;91749
1557367;1003290;382873,8;21;18986
1089779;1083620;115879,4;3;2750
745713;1250128;768132,9;168;130439
749911;145675;612440,3;224;122859
1214439;439390;828475,3;141;110154
1339337;813240;276024,7;20;17462
1535773;740182;449681,9;59;46048
320570;1038418;731023;113;81638
402778;89918;295646,9;37;22691
202398;1128138;216835;17;13461
1375623;794446;794395;72;57900
1733867;1368700;393859,9;75;55670
379613;321015;128935,2;19;15037
882388;356195;298324,4;15;9785
670273;1544289;917198,6;166;124829
616516;1612805;592477,6;70;39473
851622;246580;174537,8;13;10812
626164;767188;307107,5;13;11426
